cred_score,device_cost,down_payment,borrower_age,payment_type_Cash,payment_type_Credit
725,1159.97,287.76,40,False,False
690,1234.4,175.47,39,False,True
695,905.03,8.45,36,True,False
693,805.67,251.96,38,False,True
638,920.47,1.96,35,True,False
754,972.44,283.53,18,False,True
606,1226.49,265.38,18,True,False
672,850.47,191.05,18,True,False
624,1121.88,134.12,37,True,False
703,1019.46,283.77,48,False,True
670,1050.28,347.56,18,False,True
629,879.79,246.12,22,False,True
600,786.08,155.36,29,False,False
520,835.71,40.39,38,True,False
683,950.43,184.07,46,False,False
555,946.91,0.0,22,False,True
641,761.68,151.47,36,True,False
587,601.4,166.74,38,True,False
549,946.39,90.58,32,True,False
736,1271.78,284.59,63,True,False
641,1022.76,28.46,33,False,True
560,1037.65,90.41,23,False,True
560,859.43,0.0,23,False,False
609,811.8,0.0,21,False,True
762,1157.88,247.47,39,False,True
628,651.72,11.69,34,False,False
661,837.69,88.11,34,True,False
745,1013.89,280.96,47,False,True
622,787.08,0.0,27,False,True
775,847.47,78.33,42,False,True
840,1061.86,354.8,42,False,True
570,974.76,11.75,37,False,True
618,1060.92,99.39,25,False,True
659,1038.39,227.46,43,True,False
605,842.12,94.55,35,False,True
681,892.08,52.42,35,True,False
614,962.33,52.96,32,True,False
697,900.33,114.08,30,False,True
518,872.91,32.1,45,False,True
610,935.01,0.32,27,False,True
717,975.21,107.57,18,True,False
775,877.63,193.63,43,False,True
693,1190.76,230.93,44,False,True
723,1091.81,166.14,38,False,True
623,809.15,6.7,30,False,False
647,1092.27,124.66,26,False,True
585,1034.26,43.44,54,False,False
748,671.65,219.46,42,False,True
618,766.79,0.0,42,False,True
737,588.97,38.98,22,False,True
599,1183.22,146.45,54,True,False
755,701.49,173.03,34,False,True
620,977.05,220.23,26,True,False
630,1177.17,61.95,46,False,True
696,1188.86,167.24,40,True,False
704,801.08,129.95,28,True,False
690,1036.82,69.93,40,False,True
562,1259.99,149.93,38,True,False
654,1238.45,243.92,23,False,True
622,1303.4,176.12,24,False,True
689,951.84,273.92,49,True,False
644,901.13,77.1,33,False,True
668,1064.55,94.08,35,False,True
631,936.49,139.15,37,False,False
739,1168.17,155.34,28,False,True
609,1035.94,186.54,34,False,False
632,768.37,165.48,33,True,False
627,970.19,12.16,18,False,True
676,917.3,183.23,47,False,True
770,760.05,88.48,33,False,True
592,832.84,200.77,31,True,False
750,912.19,200.45,33,False,True
796,683.82,264.03,33,False,True
675,805.38,182.09,49,True,False
850,869.1,219.67,41,True,False
754,982.65,155.12,34,False,True
562,773.97,137.67,30,False,True
759,822.01,322.98,23,False,True
686,1064.38,87.21,27,False,True
652,639.28,17.88,41,True,False
727,837.45,251.62,47,False,True
778,822.45,141.56,45,False,True
634,805.15,60.89,49,False,True
696,940.42,154.08,35,True,False
649,1054.05,212.84,25,False,True
604,900.26,97.72,57,True,False
679,1022.76,131.54,26,False,True
656,1006.97,141.52,44,False,True
587,1089.68,196.4,18,True,False
632,1070.93,86.1,31,False,True
628,1120.81,103.34,27,True,False
588,1007.15,117.21,37,True,False
715,813.24,181.66,37,False,True
523,918.1,0.0,38,True,False
722,1064.65,161.68,31,True,False
737,933.64,72.97,46,False,True
768,864.62,163.31,18,False,True
666,1173.59,81.12,35,False,True
748,917.98,82.6,39,False,True
676,946.06,107.52,23,False,False
754,1272.19,283.29,27,True,False
786,673.35,197.43,26,True,False
564,982.89,111.18,31,False,True
788,887.01,233.66,51,False,True
604,925.63,210.5,34,True,False
464,1140.67,136.59,44,True,False
706,943.98,32.16,22,False,True
660,1095.52,267.15,49,False,True
776,1419.83,366.49,28,False,True
585,1149.96,126.45,30,True,False
720,703.38,0.0,41,True,False
681,861.77,247.09,40,False,True
614,817.41,249.73,45,True,False
596,1206.98,84.91,47,False,True
557,1053.02,0.0,55,False,True
684,989.42,174.67,31,False,True
598,867.04,175.59,20,True,False
623,983.75,50.91,55,False,True
684,1203.48,217.18,25,False,True
700,1036.45,192.83,40,True,False
629,1122.62,151.61,37,False,True
824,754.48,268.13,40,False,False
614,941.31,124.64,31,False,True
686,876.64,33.73,26,True,False
645,852.92,77.59,31,True,False
686,704.13,8.82,35,True,False
686,845.87,127.6,32,True,False
606,731.15,0.0,38,False,True
709,899.34,51.24,35,False,True
569,1144.27,124.33,38,False,True
670,704.86,30.56,47,False,False
762,938.11,183.38,25,True,False
630,625.16,138.8,30,False,True
585,700.9,56.25,35,True,False
623,1112.15,57.69,31,True,False
578,1174.55,33.79,27,False,True
512,770.23,41.01,18,False,False
850,940.41,308.51,24,False,True
727,866.45,160.6,18,False,True
702,954.16,6.27,30,False,True
499,897.9,11.05,26,True,False
635,813.19,190.4,51,False,True
572,814.93,113.52,36,False,True
828,854.86,227.17,41,False,True
590,1048.93,49.46,25,False,True
594,940.91,0.0,51,True,False
516,801.76,65.78,32,True,False
604,1132.32,196.52,29,False,True
669,1000.87,76.31,42,True,False
618,1049.59,184.93,46,True,False
556,609.5,0.0,45,False,True
649,1138.89,131.54,18,False,True
755,865.1,305.12,31,False,True
625,968.29,61.23,40,True,False
720,911.87,82.29,47,False,True
682,882.98,112.32,44,False,True
646,788.38,0.0,30,False,False
724,1206.9,275.43,25,True,False
775,994.25,108.92,39,True,False
634,1058.26,39.56,35,False,True
759,748.71,302.94,33,False,True
680,721.72,223.07,27,False,True
850,1062.73,434.87,44,True,False
641,774.44,0.0,31,False,True
606,1070.58,22.09,29,False,True
519,664.86,59.2,54,False,True
701,836.44,62.54,47,True,False
655,1151.37,4.78,33,True,False
672,951.37,160.29,34,False,True
677,893.0,45.06,25,False,True
850,971.94,296.53,27,True,False
663,710.53,39.6,40,False,True
707,752.76,201.6,21,True,False
722,583.54,134.58,32,False,True
658,745.55,33.77,36,False,True
706,842.18,79.62,31,False,True
638,1006.08,162.94,18,False,False
700,689.76,0.0,20,True,False
695,1216.15,165.06,48,False,True
608,696.36,170.21,34,True,False
627,1083.38,126.26,36,True,False
740,961.1,186.27,36,False,True
674,765.28,0.0,32,False,False
522,1188.24,7.01,40,True,False
746,899.09,287.83,36,False,True
588,1091.12,35.03,22,True,False
695,962.27,28.98,38,False,True
715,1036.51,137.07,34,True,False
669,928.75,31.18,40,False,False
663,850.04,245.33,29,True,False
645,1068.12,206.48,40,False,True
657,1221.67,202.71,37,True,False
585,900.77,0.0,53,True,False
600,971.57,0.0,34,False,True
575,876.23,8.73,39,True,False
647,934.28,67.28,49,True,False
774,896.33,186.68,43,False,True
663,1006.98,52.02,28,True,False
726,916.51,125.51,26,False,True
645,1135.44,212.23,41,False,True
707,1138.37,197.89,39,False,True
683,792.81,193.36,27,False,True
612,701.91,0.0,25,True,False
753,830.01,180.76,34,False,True
648,1026.55,79.5,33,False,True
693,1036.96,92.96,31,False,False
608,904.96,191.35,45,True,False
707,1011.33,287.77,39,False,True
620,764.31,143.45,24,True,False
750,732.63,204.53,42,False,True
670,1071.43,238.83,18,False,True
850,839.92,235.0,42,False,True
615,1171.9,162.71,48,True,False
761,663.53,271.81,34,False,True
836,1102.97,278.41,39,False,True
697,855.96,111.0,32,False,True
692,799.7,85.93,32,True,False
635,811.09,118.53,27,False,True
653,955.46,216.89,24,False,False
624,1140.15,98.87,41,False,True
737,843.48,112.35,33,False,True
713,1035.45,131.37,40,False,True
653,920.02,100.84,27,True,False
499,877.39,47.24,24,True,False
753,796.37,108.62,38,False,True
642,645.26,81.58,20,True,False
594,843.63,85.44,36,False,False
594,813.06,0.0,22,True,False
766,1074.08,316.59,24,False,True
655,529.48,88.32,24,False,True
729,1189.34,284.97,42,False,False
731,734.03,29.33,41,False,True
597,837.66,41.49,22,False,True
530,1021.21,71.86,27,False,True
743,760.97,98.28,44,False,True
732,1292.09,212.92,36,False,True
612,636.16,60.76,18,False,True
703,1005.3,204.51,45,False,True
639,845.07,91.69,47,True,False
710,773.57,216.25,34,False,True
719,1075.71,120.23,40,True,False
690,880.86,358.88,37,True,False
679,880.67,60.89,44,False,True
697,864.71,192.3,36,True,False
698,1093.62,82.64,32,True,False
657,1183.03,287.52,44,True,False
616,921.57,288.63,26,False,True
722,950.54,218.4,32,False,True
731,1009.54,92.09,33,False,False
760,1211.46,279.77,39,False,True
571,1080.03,134.57,68,True,False
636,903.32,72.79,25,False,True
677,1009.6,34.64,37,False,True
619,839.87,72.27,40,False,False
555,1112.78,0.0,37,True,False
697,967.44,186.28,34,False,False
613,907.47,32.56,47,False,False
615,1171.9,162.71,48,True,False
655,1032.12,193.05,31,False,True
687,1018.69,232.85,44,True,False
663,828.15,145.13,28,False,True
704,738.47,118.73,19,False,True
693,827.01,25.56,28,True,False
647,988.98,183.39,36,True,False
781,620.69,123.7,34,False,False
738,1133.04,301.39,32,False,True
717,741.07,58.76,38,False,True
724,893.01,247.38,34,False,False
529,817.68,0.0,37,True,False
700,1207.71,188.77,23,True,False
612,800.68,168.97,43,False,True
658,1061.02,204.64,40,False,False
694,942.52,96.14,30,False,True
631,563.18,0.0,24,False,True
633,976.95,71.01,38,False,True
641,1022.28,151.38,29,True,False
754,976.72,139.16,18,False,True
623,810.31,202.93,35,False,True
590,1031.82,121.73,56,True,False
641,928.91,89.76,25,False,True
531,1046.72,24.86,18,False,True
651,770.3,0.0,46,False,False
763,1087.07,335.91,21,False,True
592,982.98,34.87,44,True,False
596,1188.48,158.39,44,True,False
671,767.12,27.61,18,True,False
557,1033.78,63.42,18,False,False
675,759.98,191.36,42,False,True
673,672.3,100.47,43,False,True
681,787.73,63.4,43,False,True
583,936.7,0.0,20,True,False
653,650.49,222.17,30,False,True
568,661.25,0.0,46,False,True
690,609.84,17.73,30,True,False
683,984.94,122.44,39,False,True
711,698.96,128.8,34,True,False
664,700.43,56.65,30,True,False
680,600.39,60.37,62,False,True
609,1068.03,111.6,20,False,True
606,799.35,0.0,48,True,False
629,937.42,112.28,19,False,True
651,922.26,134.0,46,True,False
627,977.01,135.65,45,False,True
697,1180.33,140.0,26,False,True
661,1039.66,104.68,38,True,False
655,920.39,287.38,18,False,True
800,766.44,138.32,48,True,False
704,907.78,128.17,18,False,True
780,1056.17,239.43,18,False,False
663,997.9,154.32,22,False,True
567,850.22,77.58,36,True,False
640,803.57,94.94,40,True,False
637,846.63,202.83,37,False,True
611,938.41,7.5,46,False,True
822,1056.45,302.73,40,False,True
625,1094.52,297.99,41,False,False
531,1046.72,24.86,18,False,True
751,934.0,224.87,35,False,True
640,726.7,125.73,55,True,False
688,1013.93,257.5,44,False,True
474,1140.59,188.72,38,True,False
745,563.48,48.34,35,False,True
636,1161.2,222.44,43,False,True
632,780.4,130.3,36,False,True
606,1087.69,99.52,21,True,False
584,853.96,4.48,31,False,False
521,734.29,0.0,32,False,False
579,874.87,18.22,46,False,True
674,750.85,0.0,29,True,False
532,1069.89,9.31,51,True,False
464,1126.03,0.0,39,False,True
511,878.18,111.58,36,False,False
614,917.03,111.93,31,True,False
638,1006.08,162.94,18,False,False
687,1219.96,207.92,21,False,True
563,972.48,128.81,28,False,True
749,685.66,89.67,29,False,True
744,926.15,252.87,33,True,False
654,980.33,225.77,35,True,False
598,800.05,84.28,18,True,False
682,930.88,0.0,46,True,False
754,1049.09,314.63,50,False,True
565,897.55,0.0,43,False,True
783,927.7,143.31,40,False,True
777,1307.58,406.1,32,False,True
684,705.0,38.68,38,False,False
664,847.63,248.76,62,False,False
635,1027.52,191.23,37,False,True
515,905.09,18.98,34,False,True
576,672.7,0.0,35,False,True
628,803.63,0.0,44,False,False
653,1034.55,132.29,48,False,False
665,1058.71,128.73,29,False,True
734,877.37,255.08,27,False,True
548,986.51,7.73,42,False,False
540,739.61,59.99,31,False,True
710,1184.65,163.56,31,False,True
702,703.14,69.07,39,True,False
723,663.5,199.69,43,False,True
569,1111.36,49.82,34,False,False
776,791.32,299.25,38,True,False
683,521.24,61.18,21,False,True
651,642.43,22.69,54,True,False
700,1064.48,243.12,37,False,True
690,888.01,273.12,34,False,True
740,876.58,183.33,42,False,True
748,940.98,67.42,28,False,True
759,987.75,341.33,26,False,True
701,939.55,160.38,18,False,True
621,599.08,0.0,28,False,True
658,1177.37,130.46,33,False,True
735,745.97,143.02,18,False,True
679,911.7,105.75,30,False,True
566,1356.36,216.16,39,False,True
540,739.61,59.99,31,False,True
626,1086.07,225.89,34,True,False
778,862.55,186.97,30,False,True
647,934.28,45.22,27,True,False
699,778.58,101.88,35,False,True
699,937.65,203.41,18,False,True
655,1221.52,149.22,24,False,True
701,737.47,137.99,27,False,True
698,1082.26,176.17,40,True,False
691,1007.23,142.49,18,True,False
675,711.3,134.39,25,True,False
570,675.64,76.22,23,True,False
568,875.25,73.69,19,False,True
593,961.8,87.81,33,False,True
755,448.21,215.16,46,False,True
648,970.58,91.03,19,False,True
832,1112.17,220.81,42,False,False
850,848.62,263.05,30,False,True
534,1051.44,56.73,46,True,False
629,1080.5,185.37,33,True,False
637,1346.58,242.04,34,True,False
595,987.81,208.69,18,True,False
638,1023.09,58.37,34,False,True
678,1281.6,129.87,36,False,True
693,963.33,219.52,34,False,True
651,828.27,116.64,44,True,False
739,890.17,220.28,54,False,True
683,1286.61,198.41,47,False,True
693,1062.9,2.58,40,False,True
704,972.95,197.74,43,False,True
654,1263.72,103.68,18,True,False
614,873.75,0.0,45,True,False
559,726.07,20.25,45,False,True
633,1004.72,0.0,35,False,True
709,664.84,177.79,19,False,True
755,939.5,131.02,35,False,True
722,1101.56,236.36,29,True,False
548,887.8,130.83,40,True,False
641,899.2,80.74,40,False,True
709,1135.65,17.6,18,True,False
784,818.11,111.57,31,False,True
594,556.04,0.0,42,False,True
646,673.21,139.04,48,False,True
839,938.05,233.96,54,False,True
637,1004.56,108.13,31,True,False
709,1251.7,274.71,35,False,True
673,783.18,192.36,38,False,True
707,654.47,74.2,36,False,True
674,915.92,108.36,25,True,False
724,924.58,202.06,25,False,True
693,1102.97,149.87,29,True,False
630,1092.75,152.51,30,True,False
655,529.48,88.32,24,False,True
743,740.78,78.31,25,False,True
549,792.78,0.0,47,True,False
627,875.86,57.48,35,False,True
618,1098.28,49.46,40,False,True
688,893.76,220.74,39,False,True
675,1142.42,0.0,22,False,False
709,1170.28,347.56,38,False,True
723,909.78,204.99,32,False,True
643,970.93,217.77,51,True,False
544,1262.05,73.71,20,True,False
591,1275.38,97.23,34,True,False
771,1011.1,181.38,29,False,True
680,1048.11,218.17,28,False,True
682,1432.27,158.01,30,True,False
771,1070.15,200.71,35,False,True
627,677.26,0.0,30,True,False
616,977.41,104.35,30,False,False
663,1031.08,85.84,32,False,True
759,821.89,204.32,34,False,True
585,744.03,136.56,31,True,False
651,943.56,194.14,18,False,False
566,1314.11,0.0,52,True,False
806,1100.52,390.66,26,True,False
728,762.83,151.38,32,False,False
570,1117.78,59.45,31,False,True
589,783.92,90.65,18,False,True
794,926.8,166.25,52,False,True
704,991.8,143.67,41,True,False
659,1095.41,61.33,37,True,False
598,691.88,78.5,38,False,True
711,950.1,99.99,41,False,True
583,964.7,115.32,42,True,False
587,873.08,55.23,27,True,False
652,825.91,179.88,34,True,False
548,1112.61,121.44,23,False,False
622,868.16,48.21,46,False,True
637,631.49,0.0,42,True,False
646,815.25,109.9,47,False,True
613,766.12,193.42,47,False,True
768,713.81,183.01,28,False,True
565,976.44,0.0,26,True,False
555,946.91,0.0,22,False,True
714,1029.52,63.73,50,False,True
677,862.73,105.24,33,False,True
784,1199.52,372.1,24,True,False
794,755.4,160.91,24,False,True
560,731.88,0.0,41,False,True
691,959.8,100.88,28,False,False
629,809.64,104.12,34,False,True
600,888.09,100.63,45,True,False
497,1057.59,0.0,46,True,False
770,883.34,279.91,18,False,True
697,939.61,205.84,35,True,False
598,652.22,0.0,55,True,False
632,780.4,130.3,36,False,True
524,821.51,31.26,42,False,False
585,1062.43,0.0,42,False,True
658,1021.79,170.49,25,True,False
579,952.12,77.5,44,True,False
606,922.29,22.89,18,False,True
718,701.38,0.0,41,False,True
626,1003.49,36.42,43,False,True
748,886.8,214.47,18,False,True
724,921.34,26.2,32,True,False
663,891.44,138.78,30,False,True
541,793.6,137.36,47,True,False
742,828.74,75.32,38,False,True
850,1207.63,279.92,49,True,False
624,813.98,0.0,37,False,True
716,933.39,94.22,40,False,True
687,1008.51,182.64,34,True,False
702,1062.01,57.51,47,False,True
733,851.69,247.18,49,False,False
734,1171.07,329.49,38,False,False
678,844.39,98.63,30,False,False
581,1108.66,96.34,23,False,True
743,1145.16,267.61,35,False,False
684,880.09,174.38,23,True,False
701,969.83,264.3,49,False,True
704,1243.31,212.44,24,False,True
665,956.49,77.04,36,False,True
621,1173.7,67.4,35,False,True
707,725.81,67.49,33,False,True
660,903.96,172.77,33,False,True
690,1065.01,90.64,50,True,False
695,986.85,168.81,41,False,True
710,1297.8,258.9,33,False,True
608,745.41,134.72,43,False,False
839,840.52,236.72,44,False,True
657,948.1,127.09,41,False,False
534,663.62,82.29,30,False,False
765,963.13,215.24,32,False,True
748,802.58,44.85,40,False,True
657,1074.91,140.17,18,False,True
665,912.83,150.49,28,True,False
693,1272.21,274.22,45,True,False
696,1253.48,131.1,31,True,False
658,1262.54,0.0,32,True,False
664,806.94,0.0,27,True,False
666,843.01,107.49,31,True,False
744,602.83,205.09,18,False,True
698,1131.98,208.81,29,False,True
566,1365.68,0.0,29,False,True
446,892.79,0.0,31,False,False
647,695.69,96.8,26,False,True
620,1233.3,250.48,42,False,True
524,808.76,0.0,28,True,False
604,393.14,39.05,38,False,True
646,816.31,187.13,19,False,True
689,832.65,228.03,40,False,True
630,932.25,84.44,40,False,True
748,888.92,184.8,27,False,True
682,1142.95,190.6,39,False,True
658,726.08,193.66,40,False,True
645,988.54,151.95,38,False,False
659,1097.63,171.7,32,False,True
589,727.45,31.82,25,True,False
850,829.71,246.16,35,True,False
662,925.22,209.84,40,False,True
651,772.31,50.48,39,False,True
653,1093.05,124.73,44,False,True
647,934.28,45.22,27,True,False
754,1272.19,283.29,27,True,False
619,839.87,72.27,40,False,False
584,603.57,0.0,36,True,False
687,868.24,39.11,27,False,True
603,945.03,0.0,42,True,False
648,891.42,91.13,29,True,False
714,1364.38,253.2,40,False,False
654,1065.22,61.23,32,False,True
628,1173.58,215.17,31,True,False
795,746.08,258.1,35,False,True
624,966.36,139.7,33,False,True
723,1148.27,157.63,27,False,False
653,886.19,176.39,27,True,False
572,1078.16,19.19,23,True,False
743,688.18,214.78,28,True,False
668,814.48,136.21,41,False,False
534,997.83,12.77,39,True,False
681,1144.64,110.49,34,True,False
633,930.2,168.29,28,True,False
681,847.49,347.68,23,True,False
720,1100.05,285.74,18,True,False
601,1050.18,178.08,37,False,True
632,1135.44,262.82,39,False,True
649,1073.51,90.27,18,True,False
672,613.14,26.95,53,False,True
684,846.65,194.68,35,True,False
669,803.27,90.75,56,True,False
596,985.4,54.49,27,True,False
596,1139.11,92.52,35,True,False
689,971.82,181.77,34,False,True
654,976.56,0.0,42,False,True
608,876.1,26.15,19,False,True
703,997.2,172.2,50,False,True
662,962.76,124.65,30,False,True
716,933.39,94.22,40,False,True
598,867.04,175.59,20,True,False
744,1105.7,101.26,23,False,True
607,853.19,0.0,30,False,True
561,816.41,25.85,31,False,False
746,1121.36,189.83,37,False,True
723,980.08,140.29,34,False,False
759,934.27,213.85,40,True,False
602,937.01,0.0,38,False,True
763,1172.71,345.14,38,False,True
623,570.79,82.21,46,True,False
686,1007.28,79.76,36,True,False
688,1010.55,205.22,31,False,False
682,806.49,118.05,34,False,True
666,819.52,0.0,38,False,True
577,1045.01,102.42,59,False,True
672,740.06,91.02,43,False,True
702,1107.57,185.92,47,False,True
631,982.79,232.52,41,True,False
628,1241.36,97.78,34,True,False
687,866.18,92.95,38,False,True
706,692.8,221.43,46,True,False
755,556.62,81.31,31,True,False
728,900.82,201.73,32,False,True
719,887.38,17.63,22,True,False
654,1054.15,262.52,40,False,True
622,863.56,6.18,23,True,False
783,635.55,211.47,56,False,True
632,1163.8,69.71,34,True,False
652,845.56,0.0,35,False,True
602,920.88,173.0,36,False,False
592,762.42,61.19,34,False,True
615,804.65,0.0,31,False,True
632,544.1,0.0,21,True,False
785,988.56,161.34,40,True,False
560,669.47,2.59,48,False,False
572,855.78,18.71,20,True,False
673,954.06,225.47,32,True,False
628,1172.24,375.9,23,False,True
640,706.25,189.98,49,False,True
580,823.59,110.98,33,True,False
539,856.7,32.29,34,False,True
730,966.8,18.55,18,False,True
610,1024.6,122.97,22,False,True
633,895.86,111.06,48,False,False
723,1106.65,227.49,28,False,True
707,939.18,252.12,41,True,False
647,1078.91,293.15,25,True,False
522,936.81,0.0,34,True,False
720,1015.21,260.0,39,False,True
716,933.39,94.22,40,False,True
769,1076.07,341.36,43,True,False
666,1237.18,195.26,27,False,True
738,857.85,0.0,39,False,False
688,799.71,46.76,58,True,False
764,933.68,127.48,35,False,True
573,812.93,0.0,19,False,True
590,905.14,136.26,39,True,False
665,839.66,96.23,25,True,False
647,857.61,97.46,37,True,False
563,701.38,8.3,45,True,False
566,925.27,42.63,24,False,True
813,530.49,18.87,18,False,True
722,936.53,293.46,31,False,True
599,1081.64,139.49,39,True,False
792,566.35,122.31,40,True,False
678,984.58,40.12,24,True,False
713,1320.21,324.69,43,False,True
709,1169.5,278.71,40,False,False
761,1016.22,235.09,48,False,True
818,1138.52,209.7,35,True,False
688,1091.74,222.78,30,False,True
670,1356.47,318.15,35,False,True
850,731.07,179.39,30,False,True
664,1081.73,132.74,18,True,False
616,711.16,183.49,26,True,False
696,1081.02,231.94,21,False,True
570,1128.47,0.0,25,False,True
648,1070.72,248.49,31,False,False
624,966.36,139.7,33,False,True
775,1045.43,177.39,35,True,False
661,980.01,162.29,32,True,False
658,734.97,118.87,32,True,False
710,996.38,119.53,37,False,True
480,551.71,105.63,46,False,False
515,1127.82,0.0,26,False,True
609,756.19,57.49,31,False,True
682,977.16,164.85,37,True,False
701,1058.11,0.0,44,False,True
703,945.27,274.73,46,True,False
647,1028.92,221.62,30,False,True
631,800.19,35.81,32,False,False
744,742.84,178.05,40,False,True
813,993.86,229.77,32,False,True
603,1148.41,116.04,44,False,True
490,1152.93,0.0,38,False,True
612,1331.49,248.48,24,True,False
617,1245.29,98.05,36,True,False
680,1006.73,103.99,43,True,False
610,807.3,0.0,30,False,True
718,958.41,253.47,31,False,False
668,937.64,80.73,27,False,False
721,874.85,235.41,41,False,True
558,1103.14,55.3,41,False,True
657,1186.75,255.62,34,False,True
659,1273.68,172.6,32,False,True
719,802.85,139.69,26,True,False
708,930.96,274.6,25,False,True
703,963.96,222.95,23,False,False
690,944.01,167.05,32,True,False
726,1124.67,264.96,44,False,False
604,819.96,102.74,35,True,False
577,926.39,5.44,41,True,False
701,821.14,86.11,45,False,True
617,1263.99,178.17,44,False,False
732,813.26,148.47,53,False,True
731,734.03,29.33,41,False,True
599,1044.72,110.93,40,False,True
604,896.7,77.27,43,False,True
662,960.18,106.27,41,True,False
679,709.95,106.31,63,True,False
719,1086.02,72.89,32,True,False
733,1125.26,244.47,34,False,True
546,881.77,46.88,40,True,False
654,1238.45,243.92,23,False,True
641,928.91,89.76,25,False,True
550,886.15,0.0,43,True,False
679,912.91,163.72,32,True,False
621,878.46,55.66,38,False,True
584,991.56,0.0,35,False,True
654,1208.21,246.56,52,True,False
708,930.96,274.6,25,False,True
689,955.18,107.95,39,False,True
686,766.67,149.45,18,True,False
672,910.89,147.71,39,False,True
761,1151.27,306.11,30,False,True
795,746.08,258.1,35,False,True
662,848.35,72.85,38,True,False
658,1101.96,160.58,40,True,False
646,908.99,81.3,28,False,True
638,920.47,1.96,35,True,False
714,1016.17,273.5,35,True,False
561,734.76,100.53,37,False,True
642,1151.95,122.4,46,False,True
786,1278.65,198.48,18,False,True
757,945.98,149.33,19,False,True
703,1019.46,283.77,48,False,True
759,822.01,322.98,23,False,True
689,850.14,192.37,34,False,True
686,1078.32,216.02,28,True,False
628,785.91,102.06,38,True,False
743,1130.17,215.1,49,False,True
661,896.55,170.48,46,True,False
611,841.71,10.27,38,False,True
602,989.41,97.25,28,False,True
748,1187.59,286.88,30,False,True
666,843.01,107.49,31,True,False
809,934.29,355.63,32,True,False
746,819.93,291.83,37,False,True
675,736.38,74.66,28,False,True
796,803.87,239.16,49,False,True
644,794.95,134.55,39,False,False
668,1157.98,109.54,43,True,False
539,909.59,0.0,36,False,True
634,1398.18,113.14,51,True,False
759,1375.2,385.24,35,False,True
703,961.09,198.64,25,False,True
743,760.97,98.28,44,False,True
686,942.69,42.41,34,True,False
592,1328.72,56.81,18,True,False
715,747.33,164.06,35,False,True
719,754.85,70.5,50,False,True
754,972.44,283.53,18,False,True
666,920.3,44.63,22,False,True
572,1195.57,0.0,35,True,False
730,871.3,328.9,40,False,True
710,961.21,157.5,30,False,True
768,1033.08,332.28,39,False,True
654,924.6,169.72,29,True,False
705,1250.46,99.81,22,True,False
644,901.13,77.1,33,False,True
625,807.87,3.68,23,True,False
684,705.0,38.68,38,False,False
673,968.84,220.19,24,False,True
687,1137.58,152.15,42,False,True
638,1375.68,236.15,34,True,False
614,926.18,72.86,40,False,True
662,925.22,209.84,40,False,True
655,1331.34,86.93,27,True,False
775,762.62,76.36,46,False,False
607,1080.58,195.99,32,True,False
775,876.82,206.21,31,True,False
669,869.07,243.13,51,False,True
634,1026.84,129.35,41,False,True
683,762.83,198.45,32,False,False
678,1171.46,22.86,24,True,False
627,807.97,1.07,41,False,False
542,929.43,183.26,28,False,True
661,1039.66,104.68,38,True,False
757,837.59,164.13,35,False,True
802,1079.11,230.5,45,False,True
595,1046.96,99.1,48,True,False
626,1059.11,115.57,44,False,True
584,1033.14,35.77,43,False,True
570,675.64,76.22,23,True,False
676,1157.52,305.91,30,False,True
680,726.16,91.38,50,True,False
646,706.46,91.94,34,False,True
630,1032.03,67.97,35,False,True
627,1386.49,138.06,31,False,True
825,1210.11,208.36,39,False,False
732,724.32,82.23,42,False,True
651,847.02,37.17,48,False,True
648,943.88,76.62,28,True,False
695,605.57,0.0,24,False,True
621,599.08,0.0,28,False,True
709,1160.71,201.66,27,False,True
712,1233.93,261.97,42,True,False
723,1259.26,275.59,54,True,False
652,1105.12,299.13,36,False,True
763,1141.74,292.35,40,True,False
526,905.16,94.17,51,False,True
690,880.94,88.77,22,True,False
491,1029.37,0.0,43,False,True
464,1140.67,136.59,44,True,False
691,872.48,183.16,18,True,False
698,1149.62,122.24,22,True,False
520,835.71,40.39,38,True,False
622,908.29,50.7,46,False,True
584,916.02,0.8,31,True,False
650,1166.51,213.76,47,False,True
707,862.19,254.76,35,False,True
646,706.46,91.94,34,False,True
773,1211.58,194.36,31,False,True
789,1230.47,364.44,46,False,True
653,1199.9,69.56,37,False,True
600,1085.1,36.6,40,True,False
535,1095.34,0.0,37,True,False
635,808.06,131.33,37,True,False
766,874.24,292.27,37,True,False
626,897.71,204.96,49,True,False
729,740.58,123.62,37,True,False
691,1339.14,242.62,51,True,False
710,870.76,220.72,32,True,False
638,1023.09,58.37,34,False,True
661,923.83,132.95,44,False,False
701,814.92,226.52,37,False,True
649,595.92,134.87,18,True,False
699,773.73,131.38,40,False,True
638,890.83,0.0,43,True,False
734,1003.49,64.43,30,True,False
699,1041.71,215.31,43,False,False
716,942.28,221.86,37,True,False
703,707.46,62.92,18,True,False
567,1059.4,134.98,58,True,False
628,1077.77,170.26,24,False,True
680,671.51,119.49,19,True,False
741,964.69,181.18,48,False,True
664,902.52,255.94,45,False,True
560,669.47,2.59,48,False,False
594,832.37,59.27,44,False,True
691,963.87,8.94,26,False,False
641,1043.58,246.88,39,False,False
653,875.85,280.68,36,True,False
678,978.2,196.97,33,False,True
490,1152.93,0.0,38,False,True
519,868.01,33.66,37,True,False
654,997.55,197.65,32,False,True
689,877.66,183.99,18,True,False
639,1065.67,188.41,44,False,True
